article_id,article_title,source_pdf,page_number,page_index,line_index,line_id,text,final_block_index,final_block_role,role_hint,active_runtime_model,runtime_action,runtime_action_confidence,runtime_emission_argmax_action,runtime_emission_argmax_confidence,runtime_score_hide_noise,runtime_score_keep,runtime_score_marginalia,shadow_model,shadow_catboost_action,shadow_catboost_confidence,shadow_prob_hide_noise,shadow_prob_keep,shadow_prob_marginalia,runtime_shadow_disagreement,review_priority,top_feature_1_name,top_feature_1_value,top_feature_1_shap,top_feature_2_name,top_feature_2_value,top_feature_2_shap,top_feature_3_name,top_feature_3_value,top_feature_3_shap,pc1,pc2,pc3,y_bottom_ratio,font_ratio_page,font_ratio_doc,below_footnote_divider,page_has_footnote_divider,doc_note_marker
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,0,p0:l0,1760,,hidden,,lm2-heuristic-fallback,hide_noise,0.998179556129,hide_noise,0.998179556129,6.0,-1.0,-1.0,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.993104588985,0.993104588985,0.004370435002,0.002524976013,false,normal,catboost_text,1760,1.793351521699,alpha_count,0.0,0.7623895876,leading_marker_type,digit_other,0.232344054253,-9.230930927974,-8.082109120437,1.298159658847,0.15047939,1.0056462,1.0148783,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,1,p0:l1,NOTES,0,heading,heading,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.783362280687,0.783362280687,0.213668372692,0.002969346621,true,medium,catboost_text,NOTES,0.76478664017,alpha_count,5.0,0.687612870643,uppercase_ratio,1.0,0.358565098178,-1.505388016145,-14.630040528885,3.212575069553,0.8490585,1.2804129,1.2921674,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,2,p0:l2,BEYOND INTENT: ESTABLISHING,0,heading,,lm2-heuristic-fallback,keep,0.863961082561,keep,0.863961082561,0.0,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.712271268778,0.712271268778,0.285547167731,0.00218156349,true,medium,catboost_text,BEYOND INTENT: ESTABLISHING,0.974973541963,alpha_count,24.0,0.701631954899,uppercase_ratio,1.0,0.46612500289,-0.387353546226,-10.387924608004,3.89860366873,0.82137877,1.099067,1.1091566,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,3,p0:l3,DISCRIMINATORY PURPOSE IN,0,heading,,lm2-heuristic-fallback,keep,0.863961082561,keep,0.863961082561,0.0,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.505903814091,0.491340657236,0.505903814091,0.002755528672,false,normal,alpha_count,23.0,-0.573204003944,catboost_text,DISCRIMINATORY PURPOSE IN,0.438667675486,uppercase_ratio,1.0,-0.364735648309,-0.823126772641,-10.65019129381,4.102721178733,0.80372727,1.0603179,1.0700518,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,4,p0:l4,ALGORITHMIC RISK ASSESSMENT,0,heading,,lm2-heuristic-fallback,keep,0.863961082561,keep,0.863961082561,0.0,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.5114730706,0.5114730706,0.48616996723,0.002356962171,true,medium,catboost_text,ALGORITHMIC RISK ASSESSMENT,0.973944140946,alpha_count,25.0,0.672843116532,uppercase_ratio,1.0,0.411967641123,-0.357267090153,-10.302040307489,4.09053516851,0.78599995,1.099067,1.1091566,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,5,p0:l5,Equal protection doctrine is bound up in conceptions of intent.,1,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.971977669356,0.023732496315,0.971977669356,0.004289834329,false,normal,catboost_text,Equal protection doctrine is bound up in conceptions of intent.,0.595674586514,font_size,10.979998,0.350724012312,uppercase_ratio,0.01886792,0.15952382298,2.443841017337,-2.747968471554,4.225853754129,0.7500635,1.005646,1.0148782,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,6,p0:l6,"Unintended harms from well-meaning persons are, quite simply, nonac",1,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.962327615386,0.034045748496,0.962327615386,0.003626636118,false,normal,catboost_text,"Unintended harms from well-meaning persons are, quite simply, nonac",0.723376315545,font_size,10.979997,0.3463283281,uppercase_ratio,0.01785714,0.16226554058,2.845596798983,-2.105661964148,4.201836234026,0.7349119,1.005646,1.014878,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,7,p0:l7,tionable.1 This basic predicate has erected a high bar for plaintiffs ad,1,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.963110187804,0.03324353271,0.963110187804,0.003646279486,false,normal,catboost_text,tionable.1 This basic predicate has erected a high bar for plaintiffs ad,0.720264089377,font_size,10.918352,0.411060045194,uppercase_ratio,0.01694915,0.16226554058,2.879871025444,-1.542341828085,3.850559398954,0.7197605,1.0,1.0091802,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,8,p0:l8,vancing equal protection challenges in the criminal justice system.,1,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.975846015174,0.018552863946,0.975846015174,0.005601120879,false,normal,catboost_text,vancing equal protection challenges in the criminal justice system.,0.486115118264,font_size,10.979997,0.450712827811,uppercase_ratio,0.0,0.16060491969,2.643217827307,-1.658491962269,3.697984972147,0.70460886,1.005646,1.014878,false,false,0
042,BEYOND INTENT: ESTABLISHING DISCRIMINATORY PURPOSE IN ALGORITHMIC RISK ASSESSMENT,../originals/042-beyond-intent.pdf,1,0,9,p0:l9,"Notably, race-based challenges on equal protection grounds, which sub",1,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.964891421954,0.031374053512,0.964891421954,0.003734524534,false,normal,catboost_text,"Notably, race-based challenges on equal protection grounds, which sub",0.689344284591,font_size,10.979996,0.409904170755,uppercase_ratio,0.01724138,0.16226554058,2.714864252402,-1.637329065631,3.956931799343,0.6894574,1.0056459,1.0148779,false,false,0
